RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd_10	499901	499901	499901	10	0.001416	1.4	f	55	Rodentia	Echimyidae	Proechimys_longicaudatus	best	2	0.0363	2	1.0000	80	2	80	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A	0.0	0.004	0.004	1.134
simadna_hd_10	499901	499901	499901	117	0.01941	3.83	f	168	Primates	Cebidae	Leontopithecus_rosalia	best	22	0.1309	22	1.0000	477	22	477	0.09	-	2	5	0.0 (0.0,70.8)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	44.8	0.05	0.028	0.051	0.55
simadna_hd_10	499901	499901	499901	13	0.001772	2.08	f	128	Primates	Cercopithecidae	Macaca_sylvanus	best	16	0.1250	15	1.0666	422	14	388	0.05	-	1	5	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.8	48.6	0.04	0.025	0.039	0.651
simadna_hd_10	499901	499901	499901	14	0.001624	1.5	f	150	Rodentia	Sciuridae	Tamias_striatus	best	12	0.0800	12	1.0000	398	11	344	0.04	-	1	3	33.3 (0.8,90.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	46.7	0.03	0.024	0.029	0.818
simadna_hd_10	499901	499901	499901	14	0.003471	1.29	f	34	Primates	Lepilemuridae	Lepilemur_hubbardorum	best	5	0.1470	4	1.2500	135	3	94	0.01	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	42.0	0.01	0.008	0.008	0.898
simadna_hd_10	499901	499901	499901	14	0.02006	1.71	f	36	Didelphimorphia	Didelphidae	Didelphis_marsupialis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_10	499901	499901	499901	15	0.003736	1.4	f	52	Primates	Cheirogaleidae	Microcebus_tanosi	best	6	0.1153	6	1.0000	189	4	135	0.01	-	1	1	N/A (N/A,N/A)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.2	35.0	0.01	0.011	0.015	0.709
simadna_hd_10	499901	499901	499901	16	0.002	2.75	f	43	Macroscelidea	Macroscelididae	Rhynchocyon_stuhlmanni	best	3	0.0697	3	1.0000	83	3	83	0.01	-	1	1	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	39.3	43.0	0.0	0.004	0.006	0.799
simadna_hd_10	499901	499901	499901	17	0.002449	2.65	f	208	Rodentia	Muridae	Rattus_norvegicus	best	18	0.0865	18	1.0000	338	18	338	0.07	-	2	2	20.0 (0.5,71.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.7	55.0	0.04	0.02	0.041	0.496
simadna_hd_10	499901	499901	499901	17	0.003286	1.35	f	37	Artiodactyla	Ziphiidae	Mesoplodon_ginkgodens	best	3	0.0810	3	1.0000	133	3	133	0.01	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	42.0	0.0	0.008	0.007	1.136
simadna_hd_10	499901	499901	499901	17	0.004275	1.12	f	25	Artiodactyla	Delphinidae	Lagenorhynchus_albirostris	best	2	0.0800	2	1.0000	85	2	85	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	N/A	0.0	0.005	0.004	1.135
simadna_hd_10	499901	499901	499901	19	0.002646	5.63	f	82	Rodentia	Cricetidae	Cricetulus_sokolovi	best	17	0.2073	15	1.1333	417	15	417	0.06	-	0	2	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	37.0	0.04	0.025	0.035	0.724
simadna_hd_10	499901	499901	499901	197	0.1482	3.37	f	9924	Artiodactyla	Bovidae	Bos_indicus	best	8941	0.9009	7551	1.1840	16255	7257	16070	30.52	++	788	1638	29.2 (26.8,31.7)	31.2 (28.7,33.8)	22.9 (14.4,33.4)	25.3 (16.0,36.7)	53.0	53.2	24.52	0.994	0.999	0.994
simadna_hd_10	499901	499901	499901	22	0.001971	1.59	f	65	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	1	0.0153	1	1.0000	42	1	42	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	N/A	0.0	0.002	0.002	1.133
simadna_hd_10	499901	499901	499901	23	0.004874	3.35	f	78	Carnivora	Otariidae	Arctocephalus_townsendi	best	12	0.1538	11	1.0909	318	7	204	0.02	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.3	36.0	0.02	0.019	0.026	0.735
simadna_hd_10	499901	499901	499901	24	0.003391	2.58	f	71	Carnivora	Canidae	Vulpes_lagopus	best	4	0.0563	4	1.0000	147	4	147	0.01	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	42.0	0.01	0.008	0.009	0.966
simadna_hd_10	499901	499901	499901	27	0.004202	2.11	f	38	Primates	Lemuridae	Eulemur_macaco_macaco	best	7	0.1842	7	1.0000	203	7	203	0.02	-	0	1	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.4	36.0	0.01	0.011	0.016	0.731
simadna_hd_10	499901	499901	499901	29	0.003397	10.4	f	196	Chiroptera	Phyllostomidae	Anoura_cultrata	best	13	0.0663	12	1.0833	443	12	443	0.05	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.4	43.5	0.03	0.026	0.027	0.978
simadna_hd_10	499901	499901	499901	29	0.004594	1.69	f	74	Eulipotyphla	Talpidae	Uropsilus_gracilis	best	5	0.0675	5	1.0000	175	5	175	0.02	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.0	42.0	0.01	0.01	0.013	0.773
simadna_hd_10	499901	499901	499901	32	0.00272	1.5	f	45	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	best	3	0.0666	3	1.0000	88	3	88	0.01	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.3	N/A	0.0	0.005	0.006	0.826
simadna_hd_10	499901	499901	499901	32	0.003712	1.16	f	117	Eulipotyphla	Soricidae	Crocidura_leucodon	best	3	0.0256	3	1.0000	127	3	127	0.01	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.3	N/A	0.0	0.007	0.006	1.136
simadna_hd_10	499901	499901	499901	32	0.005408	1.28	f	200	Carnivora	Mustelidae	Mustela_kathiah	best	18	0.0900	17	1.0588	537	16	502	0.06	-	1	1	0.0 (0.0,70.8)	20.0 (0.5,71.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.6	46.0	0.04	0.032	0.039	0.816
simadna_hd_10	499901	499901	499901	33	0.004525	1.0	f	210	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	16	0.0761	16	1.0000	505	16	505	0.06	-	3	4	40.0 (5.3,85.3)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	38.0	0.03	0.029	0.033	0.887
simadna_hd_10	499901	499901	499901	363	0.2144	1.18	f	352	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	320	0.9090	319	1.0031	9946	308	9630	1.29	++	35	71	24.2 (14.5,36.4)	31.1 (19.9,44.3)	0.0 (0.0,60.2)	0.0 (0.0,45.9)	51.5	50.4	0.99	0.6	0.585	1.026
simadna_hd_10	499901	499901	499901	37	0.01158	4.84	f	69	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	14	0.2028	14	1.0000	300	14	300	0.05	-	1	2	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	57.5	0.03	0.017	0.033	0.526
simadna_hd_10	499901	499901	499901	4	0.002999	1.75	f	76	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	8	0.1052	8	1.0000	209	8	209	0.03	-	1	2	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.1	41.5	0.01	0.012	0.016	0.743
simadna_hd_10	499901	499901	499901	41	0.004532	2.68	f	54	Carnivora	Mephitidae	Mydaus_javanensis	best	10	0.1851	10	1.0000	329	10	329	0.04	-	3	4	66.7 (9.4,99.2)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.6	42.8	0.03	0.02	0.026	0.761
simadna_hd_10	499901	499901	499901	42	0.009337	1.1	f	292	Artiodactyla	Cervidae	Mazama_nemorivaga	best	40	0.1369	38	1.0526	1304	34	1162	0.14	-	3	5	20.0 (0.5,71.6)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.8	45.8	0.11	0.079	0.092	0.858
simadna_hd_10	499901	499901	499901	47	0.008494	5.6	f	154	Carnivora	Viverridae	Genetta_genetta	best	13	0.0844	13	1.0000	458	13	458	0.05	-	1	3	0.0 (0.0,84.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.4	49.3	0.03	0.027	0.029	0.912
simadna_hd_10	499901	499901	499901	49	0.01411	1.78	f	27	Artiodactyla	Moschidae	Moschus_moschiferus	best	9	0.3333	9	1.0000	381	9	381	0.03	-	1	3	0.0 (0.0,84.2)	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	52.7	66.0	0.02	0.023	0.025	0.922
simadna_hd_10	499901	499901	499901	60	0.009116	2.48	f	108	Carnivora	Eupleridae	Fossa_fossana	best	16	0.1481	16	1.0000	553	16	553	0.06	-	2	4	66.7 (9.4,99.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.9	41.2	0.04	0.032	0.039	0.833
simadna_hd_10	499901	499901	499901	60	0.009743	2.03	f	66	Carnivora	Phocidae	Neomonachus_schauinslandi	best	17	0.2575	16	1.0625	365	15	328	0.06	-	1	2	0.0 (0.0,97.5)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.5	42.0	0.04	0.021	0.039	0.551
simadna_hd_10	499901	499901	499901	6591	0.8618	22.0	f	15175	Carnivora	Hyaenidae	Crocuta_crocuta	best	14188	0.9349	10954	1.2952	16791	10288	16227	43.27	++	1237	2500	30.8 (28.8,32.8)	32.0 (29.9,34.1)	28.3 (20.9,36.5)	29.5 (21.9,38.1)	53.8	53.8	34.5	0.979	0.999	0.979
simadna_hd_10	499901	499901	499901	698	0.661	2.6	f	1622	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1585	0.9771	1536	1.0319	16170	1506	15971	6.33	++	166	341	34.5 (28.7,40.6)	29.9 (24.6,35.7)	35.7 (12.8,64.9)	29.4 (10.3,56.0)	51.5	51.4	4.73	0.964	0.984	0.979
simadna_hd_10	499901	499901	499901	75	0.0126	1.61	f	183	Carnivora	Herpestidae	Mungos_mungo	best	29	0.1584	28	1.0357	896	26	823	0.10	-	0	0	0.0 (0.0,45.9)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.0	N/A	0.07	0.053	0.066	0.811
simadna_hd_10	499901	499901	499901	8	0.005961	6.75	f	365	Carnivora	Felidae	Panthera_tigris_amoyensis	best	77	0.2109	73	1.0547	1766	68	1690	0.28	-	6	16	33.3 (7.5,70.1)	16.7 (3.6,41.4)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.2	47.9	0.2	0.103	0.163	0.634
simadna_hd_10	499901	499901	499901	894	0.8332	7.49	f	4742	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	4610	0.9721	4240	1.0872	16215	4015	15893	16.88	++	461	924	33.6 (30.3,37.1)	30.8 (27.5,34.4)	32.1 (19.9,46.3)	30.4 (18.8,44.1)	52.8	53.5	13.64	0.983	0.999	0.983
simadna_hd_100	499905	499905	499905	112	0.01238	12.3	f	494	Carnivora	Mephitidae	Mydaus_javanensis	best	116	0.2348	82	1.4146	731	81	693	0.08	+	7	14	4.8 (0.1,23.8)	28.6 (11.3,52.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.2	42.9	0.24	0.044	0.194	0.228
simadna_hd_100	499905	499905	499905	120	0.01823	9.97	f	1156	Carnivora	Eupleridae	Fossa_fossana	best	190	0.1643	151	1.2582	2072	151	2072	0.16	+	13	34	16.1 (5.5,33.7)	23.5 (10.7,41.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.6	48.8	0.42	0.123	0.314	0.392
simadna_hd_100	499905	499905	499905	1209	0.7141	5.12	f	3762	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	3473	0.9231	3274	1.0607	16506	3127	16285	3.34	++	367	812	28.4 (24.9,32.1)	29.7 (26.3,33.4)	19.2 (9.6,32.5)	25.6 (13.0,42.1)	51.8	51.8	10.27	0.996	0.999	0.996
simadna_hd_100	499905	499905	499905	13	0.001775	1.08	f	194	Primates	Pitheciidae	Plecturocebus_donacophilus	best	14	0.0721	13	1.0769	305	8	234	0.00	-	0	0	0.0 (0.0,70.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.2	N/A	0.03	0.018	0.03	0.604
simadna_hd_100	499905	499905	499905	15	0.004517	3.27	f	140	Primates	Indriidae	Propithecus_edwardsi	best	23	0.1642	22	1.0454	404	22	404	0.02	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	40.5	0.05	0.023	0.048	0.492
simadna_hd_100	499905	499905	499905	17	0.002449	16.6	f	1914	Rodentia	Muridae	Rattus_norvegicus	best	154	0.0804	107	1.4392	1022	100	988	0.10	+	12	28	17.6 (3.8,43.4)	52.6 (28.9,75.6)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	47.0	46.4	0.3	0.062	0.237	0.264
simadna_hd_100	499905	499905	499905	17	0.004446	1.65	f	116	Primates	Hylobatidae	Nomascus_gabriellae	best	10	0.0862	10	1.0000	350	10	350	0.01	-	0	1	0.0 (0.0,70.8)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	37.0	0.02	0.021	0.022	0.941
simadna_hd_100	499905	499905	499905	18	0.01341	30.9	f	3491	Carnivora	Felidae	Panthera_tigris_amoyensis	best	657	0.1881	474	1.3860	3808	470	3773	0.50	++	46	95	22.8 (15.0,32.2)	24.7 (16.4,34.8)	0.0 (0.0,52.2)	0.0 (0.0,84.2)	48.4	48.9	1.34	0.223	0.696	0.321
simadna_hd_100	499905	499905	499905	19	0.01258	1.84	f	790	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	84	0.1063	69	1.2173	1320	64	1265	0.06	-	4	9	22.2 (2.8,60.0)	13.3 (1.7,40.5)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	43.3	44.1	0.17	0.078	0.144	0.54
simadna_hd_100	499905	499905	499905	20	0.005479	2.15	f	86	Didelphimorphia	Didelphidae	Didelphis_imperfecta	best	10	0.1162	8	1.2500	160	8	160	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.1	64.0	0.02	0.009	0.022	0.423
simadna_hd_100	499905	499905	499905	22	0.004014	2.23	f	502	Primates	Cebidae	Saguinus_inustus	best	70	0.1394	51	1.3725	530	51	530	0.05	+	7	13	23.1 (5.0,53.8)	62.5 (24.5,91.5)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	49.4	45.7	0.15	0.032	0.126	0.254
simadna_hd_100	499905	499905	499905	23	0.004816	5.22	f	102	Primates	Lorisidae	Loris_lydekkerianus	best	12	0.1176	12	1.0000	363	12	363	0.01	-	0	0	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.02	0.021	0.025	0.848
simadna_hd_100	499905	499905	499905	24	0.003229	3.67	f	179	Lagomorpha	Leporidae	Lepus_americanus	best	15	0.0837	15	1.0000	473	14	456	0.01	-	1	6	0.0 (0.0,97.5)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	40.8	0.03	0.027	0.031	0.869
simadna_hd_100	499905	499905	499905	24	0.005547	12.4	f	215	Primates	Atelidae	Alouatta_caraya	best	39	0.1813	31	1.2580	306	31	306	0.03	+	5	7	20.0 (0.5,71.6)	44.4 (13.7,78.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.0	50.4	0.09	0.018	0.079	0.233
simadna_hd_100	499905	499905	499905	26	0.002244	2.69	f	123	Rodentia	Dipodidae	Sicista_concolor	best	4	0.0325	3	1.3333	108	3	108	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A	0.0	0.006	0.005	1.135
simadna_hd_100	499905	499905	499905	26	0.00308	9.62	f	287	Pholidota	Manidae	Manis_pentadactyla_pentadactyla	best	50	0.1742	42	1.1904	680	42	680	0.04	-	1	4	0.0 (0.0,36.9)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	41.0	0.1	0.041	0.088	0.461
simadna_hd_100	499905	499905	499905	28	0.003612	2.54	f	86	Cingulata	Dasypodidae	Dasypus_kappleri	best	8	0.0930	7	1.1428	197	7	197	0.00	+	3	3	25.0 (0.6,80.6)	100.0 (29.2,100.0)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	46.7	51.3	0.01	0.011	0.017	0.688
simadna_hd_100	499905	499905	499905	28	0.00465	5.93	f	234	Cingulata	Chlamyphoridae	Chaetophractus_villosus	best	6	0.0256	6	1.0000	178	5	169	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	N/A	0.01	0.01	0.013	0.771
simadna_hd_100	499905	499905	499905	28	0.005507	4.46	f	1212	Primates	Cercopithecidae	Macaca_fascicularis	best	143	0.1179	109	1.3119	1361	104	1282	0.11	-	4	15	3.4 (0.1,17.8)	12.5 (2.7,32.4)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.3	43.1	0.3	0.082	0.235	0.348
simadna_hd_100	499905	499905	499905	29	0.003589	3.59	f	83	Pilosa	Megalonychidae	Choloepus_didactylus	best	12	0.1445	11	1.0909	212	11	212	0.01	-	1	3	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.7	47.7	0.03	0.012	0.028	0.454
simadna_hd_100	499905	499905	499905	29	0.003684	1.62	f	227	Lagomorpha	Ochotonidae	Ochotona_erythrotis	best	6	0.0264	6	1.0000	212	6	212	0.00	-	0	1	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	45.0	0.01	0.012	0.013	0.966
simadna_hd_100	499905	499905	499905	29	0.004039	24.1	f	936	Rodentia	Cricetidae	Cricetulus_sokolovi	best	173	0.1848	115	1.5043	893	115	893	0.12	+	8	18	9.5 (1.2,30.4)	28.6 (11.3,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.1	51.3	0.33	0.054	0.254	0.215
simadna_hd_100	499905	499905	499905	30	0.004669	5.57	f	312	Primates	Lemuridae	Eulemur_macaco_macaco	best	50	0.1602	39	1.2820	496	39	496	0.04	-	0	5	0.0 (0.0,36.9)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	44.0	0.09	0.028	0.083	0.347
simadna_hd_100	499905	499905	499905	30	0.007437	7.63	f	309	Primates	Lepilemuridae	Lepilemur_hubbardorum	best	63	0.2038	48	1.3125	685	43	672	0.04	-	3	9	25.0 (0.6,80.6)	25.0 (3.2,65.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.0	49.9	0.13	0.04	0.112	0.36
simadna_hd_100	499905	499905	499905	31	0.006484	5.16	f	1093	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	53	0.0484	47	1.1276	1037	36	983	0.03	-	3	7	9.1 (0.2,41.3)	33.3 (4.3,77.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	44.0	0.12	0.061	0.104	0.589
simadna_hd_100	499905	499905	499905	31	0.008538	3.84	f	101	Artiodactyla	Phocoenidae	Phocoena_sinus	best	19	0.1881	19	1.0000	453	19	453	0.02	-	3	5	40.0 (5.3,85.3)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.2	36.6	0.04	0.027	0.039	0.703
simadna_hd_100	499905	499905	499905	32	0.004722	2.03	f	273	Rodentia	Spalacidae	Eospalax_smithii	best	12	0.0439	9	1.3333	234	9	234	0.00	-	0	3	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	40.7	0.02	0.014	0.02	0.7
simadna_hd_100	499905	499905	499905	32	0.008056	4.56	f	313	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	51	0.1629	41	1.2439	679	41	679	0.04	++	6	14	42.9 (9.9,81.6)	50.0 (11.8,88.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	48.1	0.11	0.041	0.097	0.424
simadna_hd_100	499905	499905	499905	323	0.243	20.8	f	99403	Artiodactyla	Bovidae	Bos_indicus	best	91162	0.9170	27022	3.3736	16327	25824	16204	27.58	++	2675	5529	27.2 (25.9,28.4)	28.0 (26.7,29.2)	19.2 (14.9,24.1)	20.7 (16.1,26.0)	59.9	61.0	99.34	0.999	1.0	0.999
simadna_hd_100	499905	499905	499905	33	0.007459	5.64	f	132	Primates	Tarsiidae	Tarsius_dentatus	best	12	0.0909	12	1.0000	281	12	281	0.01	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	42.3	0.03	0.016	0.027	0.597
simadna_hd_100	499905	499905	499905	34	0.01186	2.79	f	317	Perissodactyla	Equidae	Equus_ovodovi	best	30	0.0946	28	1.0714	646	28	646	0.02	-	1	5	10.0 (0.3,44.5)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	43.8	0.07	0.039	0.061	0.643
simadna_hd_100	499905	499905	499905	37	0.003776	5.54	f	132	Scandentia	Tupaiidae	Tupaia_glis	best	12	0.0909	11	1.0909	273	11	273	0.01	-	2	3	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.3	42.3	0.02	0.016	0.024	0.674
simadna_hd_100	499905	499905	499905	38	0.007941	5.21	f	673	Carnivora	Otariidae	Arctocephalus_pusillus	best	82	0.1218	69	1.1884	989	62	844	0.06	-	7	12	26.7 (7.8,55.1)	21.4 (4.7,50.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	43.7	41.9	0.18	0.059	0.148	0.4
simadna_hd_100	499905	499905	499905	40	0.003584	6.88	f	143	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	13	0.0909	10	1.3000	232	10	232	0.01	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	N/A	0.02	0.013	0.022	0.585
simadna_hd_100	499905	499905	499905	40	0.003887	2.85	f	235	Rodentia	Anomaluridae	Anomalurus_beecrofti	best	67	0.2851	48	1.3958	522	48	522	0.05	-	5	11	35.7 (12.8,64.9)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	44.8	0.12	0.031	0.104	0.296
simadna_hd_100	499905	499905	499905	41	0.004785	4.07	f	477	Rodentia	Echimyidae	Proechimys_semispinosus	best	27	0.0566	22	1.2272	567	18	480	0.01	-	1	4	33.3 (0.8,90.6)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	36.8	0.05	0.033	0.047	0.705
simadna_hd_100	499905	499905	499905	45	0.005629	4.62	f	1429	Rodentia	Sciuridae	Sundasciurus_lowii	best	176	0.1231	122	1.4426	1302	114	1251	0.12	-	10	19	25.0 (8.7,49.1)	23.8 (8.2,47.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	47.4	0.34	0.079	0.262	0.304
simadna_hd_100	499905	499905	499905	45	0.006245	2.84	f	516	Primates	Cheirogaleidae	Microcebus_griseorufus	best	32	0.0620	28	1.1428	821	25	757	0.02	-	0	5	0.0 (0.0,84.2)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	38.4	0.07	0.049	0.063	0.767
simadna_hd_100	499905	499905	499905	48	0.008112	7.46	f	1950	Carnivora	Mustelidae	Mustela_kathiah	best	256	0.1312	177	1.4463	2009	177	2009	0.18	++	20	37	25.6 (13.0,42.1)	24.4 (12.4,40.3)	0.0 (0.0,84.2)	0.0 (0.0,60.2)	45.6	42.9	0.48	0.121	0.349	0.346
simadna_hd_100	499905	499905	499905	49	0.005684	7.92	f	1252	Eulipotyphla	Soricidae	Crocidura_leucodon	best	57	0.0455	46	1.2391	965	45	959	0.04	-	3	9	11.1 (0.3,48.2)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.7	42.9	0.12	0.057	0.101	0.563
simadna_hd_100	499905	499905	499905	50	0.005529	6.6	f	95	Rodentia	Octodontidae	Octodon_degus	best	14	0.1473	12	1.1666	304	10	254	0.01	-	1	3	25.0 (0.6,80.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.3	40.7	0.02	0.018	0.024	0.73
simadna_hd_100	499905	499905	499905	53	0.01297	2.55	f	159	Artiodactyla	Balaenopteridae	Balaenoptera_musculus	best	19	0.1194	18	1.0555	502	18	502	0.01	-	2	5	16.7 (0.4,64.1)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.5	51.6	0.04	0.03	0.04	0.758
simadna_hd_100	499905	499905	499905	55	0.007771	9.51	f	829	Carnivora	Canidae	Vulpes_lagopus	best	79	0.0952	64	1.2343	1238	63	1199	0.06	-	2	10	16.7 (2.1,48.4)	0.0 (0.0,28.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.9	41.5	0.17	0.074	0.143	0.516
