RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd_10	499901	499901	499901	16	0.002847	1.81	f	36	Artiodactyla	Ziphiidae	Mesoplodon_bidens	best	2	0.0555	2	1.0000	89	2	89	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	N/A	0.0	0.005	0.004	1.135
simadna_hd_10	499901	499901	499901	17	0.001992	2.35	f	40	Macroscelidea	Macroscelididae	Rhynchocyon_stuhlmanni	best	3	0.0750	3	1.0000	83	3	83	0.01	-	1	1	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	39.3	43.0	0.0	0.004	0.006	0.799
simadna_hd_10	499901	499901	499901	17	0.00221	4.24	f	83	Rodentia	Cricetidae	Cricetulus_sokolovi	best	14	0.1686	13	1.0769	375	13	375	0.05	-	0	2	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	37.0	0.03	0.023	0.03	0.756
simadna_hd_10	499901	499901	499901	17	0.00224	2.47	f	200	Rodentia	Muridae	Rattus_norvegicus	best	18	0.0900	18	1.0000	338	18	338	0.07	-	2	2	20.0 (0.5,71.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.7	55.0	0.04	0.02	0.041	0.496
simadna_hd_10	499901	499901	499901	18	0.00307	1.39	f	97	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	4	0.0412	4	1.0000	128	4	128	0.01	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	39.0	0.01	0.007	0.009	0.832
simadna_hd_10	499901	499901	499901	209	0.1404	3.14	f	10069	Artiodactyla	Bovidae	Bos_indicus	best	9112	0.9049	7694	1.1842	16178	7394	15986	30.96	++	811	1665	29.5 (27.1,32.0)	31.4 (28.9,34.0)	24.1 (15.4,34.7)	25.3 (16.2,36.4)	53.0	53.3	25.01	0.99	0.999	0.99
simadna_hd_10	499901	499901	499901	21	0.002749	2.76	f	76	Carnivora	Canidae	Vulpes_lagopus	best	5	0.0657	5	1.0000	185	5	185	0.02	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.2	42.0	0.01	0.011	0.011	0.998
simadna_hd_10	499901	499901	499901	23	0.004466	3.17	f	77	Carnivora	Otariidae	Arctocephalus_townsendi	best	11	0.1428	10	1.1000	283	6	169	0.02	-	0	2	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.2	36.0	0.02	0.017	0.024	0.709
simadna_hd_10	499901	499901	499901	26	0.002839	1.12	f	97	Eulipotyphla	Soricidae	Crocidura_leucodon	best	1	0.0103	1	1.0000	53	1	53	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.0	N/A	0.0	0.003	0.002	1.134
simadna_hd_10	499901	499901	499901	26	0.003764	2.12	f	34	Primates	Lemuridae	Eulemur_macaco_macaco	best	7	0.2058	7	1.0000	203	7	203	0.02	-	0	1	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.4	36.0	0.01	0.011	0.016	0.731
simadna_hd_10	499901	499901	499901	27	0.002966	9.67	f	176	Chiroptera	Phyllostomidae	Anoura_cultrata	best	11	0.0625	10	1.1000	345	10	345	0.04	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.3	39.0	0.02	0.02	0.022	0.936
simadna_hd_10	499901	499901	499901	29	0.004233	1.48	f	76	Eulipotyphla	Talpidae	Uropsilus_gracilis	best	6	0.0789	6	1.0000	218	6	218	0.02	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.5	42.0	0.01	0.013	0.015	0.826
simadna_hd_10	499901	499901	499901	3	0.002055	1.67	f	70	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	8	0.1142	8	1.0000	204	8	204	0.03	-	1	2	N/A (N/A,N/A)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.5	39.0	0.01	0.011	0.016	0.737
simadna_hd_10	499901	499901	499901	30	0.004642	1.37	f	199	Carnivora	Mustelidae	Mustela_kathiah	best	18	0.0904	17	1.0588	513	16	478	0.06	-	1	1	0.0 (0.0,60.2)	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.3	46.0	0.04	0.03	0.039	0.785
simadna_hd_10	499901	499901	499901	31	0.003912	1.0	f	195	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	13	0.0666	13	1.0000	423	13	423	0.05	-	2	3	33.3 (0.8,90.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.5	39.0	0.03	0.024	0.027	0.902
simadna_hd_10	499901	499901	499901	36	0.008778	1.78	f	392	Carnivora	Felidae	Leopardus_tigrinus	best	75	0.1913	69	1.0869	1692	61	1617	0.25	+	8	18	44.4 (13.7,78.8)	20.0 (5.7,43.7)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	48.9	48.1	0.19	0.1	0.16	0.627
simadna_hd_10	499901	499901	499901	373	0.2039	1.18	f	360	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	327	0.9083	326	1.0030	10083	314	9721	1.31	++	36	72	25.4 (15.5,37.5)	31.1 (19.9,44.3)	0.0 (0.0,60.2)	0.0 (0.0,45.9)	51.5	50.3	1.01	0.608	0.592	1.027
simadna_hd_10	499901	499901	499901	39	0.01111	4.49	f	68	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	14	0.2058	14	1.0000	300	14	300	0.05	-	1	2	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	57.5	0.03	0.017	0.033	0.526
simadna_hd_10	499901	499901	499901	40	0.006609	5.22	f	149	Carnivora	Viverridae	Genetta_genetta	best	16	0.1073	16	1.0000	585	16	585	0.06	-	2	4	0.0 (0.0,70.8)	28.6 (3.7,71.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.2	48.2	0.04	0.034	0.037	0.913
simadna_hd_10	499901	499901	499901	41	0.008268	1.07	f	281	Artiodactyla	Cervidae	Mazama_nemorivaga	best	43	0.1530	41	1.0487	1424	38	1324	0.15	-	3	6	20.0 (0.5,71.6)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.2	46.7	0.11	0.087	0.099	0.878
simadna_hd_10	499901	499901	499901	53	0.007886	1.96	f	65	Carnivora	Phocidae	Neomonachus_schauinslandi	best	18	0.2769	17	1.0588	415	16	378	0.06	-	1	2	0.0 (0.0,97.5)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.6	42.0	0.04	0.024	0.042	0.589
simadna_hd_10	499901	499901	499901	60	0.008385	2.32	f	113	Carnivora	Eupleridae	Fossa_fossana	best	18	0.1592	18	1.0000	565	18	565	0.07	-	2	5	66.7 (9.4,99.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.3	40.2	0.05	0.033	0.043	0.768
simadna_hd_10	499901	499901	499901	7031	0.8559	20.8	f	15074	Carnivora	Hyaenidae	Crocuta_crocuta	best	14136	0.9377	10924	1.2940	16585	10265	16012	42.98	++	1250	2510	31.1 (29.1,33.1)	32.3 (30.2,34.4)	28.5 (21.3,36.6)	30.1 (22.6,38.6)	53.9	53.9	34.49	0.967	0.999	0.967
simadna_hd_10	499901	499901	499901	75	0.01153	1.6	f	194	Carnivora	Herpestidae	Mungos_mungo	best	28	0.1443	27	1.0370	847	25	774	0.10	-	0	0	0.0 (0.0,45.9)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	N/A	0.07	0.05	0.063	0.798
simadna_hd_10	499901	499901	499901	761	0.6532	2.46	f	1612	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1579	0.9795	1532	1.0306	16199	1502	16000	6.28	++	163	335	34.0 (28.2,40.1)	29.2 (23.9,35.0)	35.7 (12.8,64.9)	29.4 (10.3,56.0)	51.6	51.6	4.72	0.965	0.984	0.981
simadna_hd_10	499901	499901	499901	99	0.01557	3.3	f	132	Primates	Cebidae	Leontopithecus_rosalia	best	18	0.1363	18	1.0000	462	18	462	0.07	-	2	5	0.0 (0.0,97.5)	40.0 (5.3,85.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	44.8	0.04	0.027	0.041	0.654
simadna_hd_10	499901	499901	499901	996	0.8342	7.07	f	4798	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	4681	0.9756	4294	1.0901	16098	4063	15781	17.01	++	473	932	33.5 (30.2,37.0)	31.1 (27.8,34.6)	32.7 (20.7,46.7)	30.5 (19.2,43.9)	52.8	53.5	13.81	0.976	0.999	0.976
simadna_hd_100	499905	499905	499905	100	0.01501	7.25	f	573	Carnivora	Phocidae	Monachus_monachus	best	138	0.2408	93	1.4838	981	93	981	0.09	+	8	23	27.3 (10.7,50.2)	12.5 (1.6,38.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.1	45.8	0.26	0.058	0.206	0.284
simadna_hd_100	499905	499905	499905	1044	0.8744	68.8	f	48870	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	48033	0.9828	23003	2.0881	16450	21762	16118	23.14	++	2420	4967	30.0 (28.6,31.4)	30.3 (28.9,31.7)	29.8 (24.4,35.6)	31.3 (25.7,37.3)	57.9	58.3	81.06	0.998	1.0	0.998
simadna_hd_100	499905	499905	499905	115	0.01194	11.1	f	376	Carnivora	Mephitidae	Mydaus_javanensis	best	105	0.2792	77	1.3636	655	76	617	0.08	+	7	14	5.3 (0.1,26.0)	28.6 (11.3,52.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.3	42.9	0.23	0.039	0.184	0.216
simadna_hd_100	499905	499905	499905	115	0.01607	9.49	f	1077	Carnivora	Eupleridae	Fossa_fossana	best	190	0.1764	150	1.2666	1788	150	1788	0.15	-	13	32	21.4 (8.3,41.0)	21.2 (9.0,38.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.4	50.5	0.43	0.106	0.317	0.335
simadna_hd_100	499905	499905	499905	13	0.003568	3.31	f	132	Primates	Indriidae	Propithecus_edwardsi	best	22	0.1666	21	1.0476	402	21	402	0.02	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	39.0	0.05	0.023	0.046	0.51
simadna_hd_100	499905	499905	499905	1318	0.7206	4.8	f	3722	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	3453	0.9277	3261	1.0588	16494	3113	16267	3.31	++	361	813	28.2 (24.7,31.9)	29.8 (26.3,33.5)	19.2 (9.6,32.5)	27.0 (13.8,44.1)	51.9	51.9	10.25	0.995	0.999	0.995
simadna_hd_100	499905	499905	499905	14	0.001792	2.14	f	229	Primates	Pitheciidae	Plecturocebus_donacophilus	best	12	0.0524	12	1.0000	317	7	246	0.00	-	1	1	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.7	35.0	0.03	0.019	0.028	0.68
simadna_hd_100	499905	499905	499905	16	0.009507	2.19	f	266	Perissodactyla	Equidae	Equus_zebra_hartmannae	best	25	0.0939	24	1.0416	591	24	591	0.02	-	3	7	22.2 (2.8,60.0)	14.3 (0.4,57.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	42.9	0.06	0.036	0.054	0.658
simadna_hd_100	499905	499905	499905	17	0.00224	14.4	f	1847	Rodentia	Muridae	Rattus_norvegicus	best	153	0.0828	105	1.4571	1080	99	1046	0.10	+	11	26	17.6 (3.8,43.4)	45.0 (23.1,68.5)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	46.4	45.8	0.29	0.066	0.23	0.286
simadna_hd_100	499905	499905	499905	17	0.01051	1.71	f	752	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	92	0.1223	70	1.3142	1229	65	1174	0.06	-	7	13	30.0 (6.7,65.2)	20.0 (5.7,43.7)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	43.6	42.5	0.18	0.072	0.148	0.492
simadna_hd_100	499905	499905	499905	18	0.01197	1.0	f	105	Primates	Hylobatidae	Nomascus_siki	best	13	0.1238	12	1.0833	418	10	366	0.01	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	N/A	0.03	0.025	0.028	0.905
simadna_hd_100	499905	499905	499905	19	0.003197	2.32	f	469	Primates	Cebidae	Saguinus_inustus	best	66	0.1407	47	1.4042	445	47	445	0.04	+	8	13	30.8 (9.1,61.4)	71.4 (29.0,96.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	50.2	45.2	0.14	0.027	0.118	0.227
simadna_hd_100	499905	499905	499905	21	0.004479	13.5	f	220	Primates	Atelidae	Alouatta_caraya	best	41	0.1863	33	1.2424	375	33	375	0.03	+	6	8	14.3 (0.4,57.9)	55.6 (21.2,86.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.0	51.4	0.09	0.022	0.084	0.269
simadna_hd_100	499905	499905	499905	22	0.003617	2.73	f	197	Lagomorpha	Leporidae	Lepus_oiostolus	best	15	0.0761	14	1.0714	425	14	425	0.01	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.4	38.5	0.03	0.024	0.029	0.825
simadna_hd_100	499905	499905	499905	22	0.004277	4.91	f	89	Primates	Lorisidae	Loris_lydekkerianus	best	11	0.1235	11	1.0000	323	11	323	0.01	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.1	N/A	0.02	0.019	0.023	0.82
simadna_hd_100	499905	499905	499905	23	0.005818	1.83	f	86	Didelphimorphia	Didelphidae	Didelphis_imperfecta	best	11	0.1279	9	1.2222	204	9	204	0.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.0	64.0	0.02	0.011	0.024	0.49
simadna_hd_100	499905	499905	499905	24	0.001992	3.67	f	133	Rodentia	Dipodidae	Sicista_concolor	best	6	0.0451	5	1.2000	46	5	46	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.4	N/A	0.01	0.002	0.009	0.282
simadna_hd_100	499905	499905	499905	27	0.002988	11.5	f	297	Pholidota	Manidae	Manis_pentadactyla_pentadactyla	best	61	0.2053	50	1.2200	573	50	573	0.05	-	1	4	0.0 (0.0,30.8)	12.5 (0.3,52.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	44.5	0.12	0.034	0.107	0.322
simadna_hd_100	499905	499905	499905	27	0.003209	1.67	f	215	Lagomorpha	Ochotonidae	Ochotona_erythrotis	best	6	0.0279	6	1.0000	210	6	210	0.00	-	1	2	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.3	40.0	0.01	0.012	0.013	0.965
simadna_hd_100	499905	499905	499905	27	0.003261	1.93	f	87	Cingulata	Dasypodidae	Dasypus_kappleri	best	8	0.0919	7	1.1428	197	7	197	0.00	+	3	3	25.0 (0.6,80.6)	100.0 (29.2,100.0)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	46.7	51.3	0.01	0.011	0.017	0.688
simadna_hd_100	499905	499905	499905	28	0.003566	5.5	f	1088	Primates	Cercopithecidae	Macaca_sylvanus	best	127	0.1167	103	1.2330	1300	99	1232	0.10	-	4	17	4.0 (0.1,20.4)	14.3 (3.0,36.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.2	44.4	0.28	0.078	0.223	0.35
simadna_hd_100	499905	499905	499905	28	0.005084	3.39	f	1076	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	63	0.0585	53	1.1886	875	35	786	0.03	+	5	9	33.3 (9.9,65.1)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	42.6	0.14	0.052	0.117	0.446
simadna_hd_100	499905	499905	499905	30	0.0039	16.4	f	876	Rodentia	Cricetidae	Cricetulus_sokolovi	best	150	0.1712	100	1.5000	765	100	765	0.10	+	6	14	5.6 (0.1,27.3)	29.4 (10.3,56.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	52.4	0.28	0.046	0.224	0.209
simadna_hd_100	499905	499905	499905	31	0.007071	3.71	f	308	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	46	0.1493	37	1.2432	671	37	671	0.03	-	3	9	28.6 (3.7,71.0)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	47.4	0.1	0.04	0.087	0.47
simadna_hd_100	499905	499905	499905	32	0.004633	4.91	f	284	Primates	Lemuridae	Eulemur_macaco_macaco	best	49	0.1725	38	1.2894	460	38	460	0.04	-	0	5	0.0 (0.0,41.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	44.0	0.09	0.026	0.081	0.328
simadna_hd_100	499905	499905	499905	32	0.007309	6.81	f	277	Primates	Lepilemuridae	Lepilemur_hubbardorum	best	58	0.2093	46	1.2608	685	41	672	0.04	-	3	8	25.0 (0.6,80.6)	25.0 (3.2,65.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.6	47.4	0.12	0.04	0.107	0.378
simadna_hd_100	499905	499905	499905	33	0.003197	5.18	f	126	Scandentia	Tupaiidae	Tupaia_glis	best	11	0.0873	11	1.0000	263	11	263	0.01	-	2	3	50.0 (1.3,98.7)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	42.3	0.02	0.015	0.023	0.663
simadna_hd_100	499905	499905	499905	35	0.00864	3.83	f	109	Artiodactyla	Phocoenidae	Phocoena_sinus	best	18	0.1651	18	1.0000	446	18	446	0.01	-	3	4	50.0 (6.8,93.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.8	35.2	0.04	0.027	0.037	0.738
simadna_hd_100	499905	499905	499905	36	0.006881	5.25	f	651	Carnivora	Otariidae	Arctocephalus_pusillus	best	80	0.1228	67	1.1940	971	60	826	0.06	-	7	12	26.7 (7.8,55.1)	23.1 (5.0,53.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	44.0	41.9	0.17	0.058	0.145	0.4
simadna_hd_100	499905	499905	499905	36	0.007539	4.86	f	110	Primates	Tarsiidae	Tarsius_dentatus	best	13	0.1181	13	1.0000	323	13	323	0.01	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	42.3	0.03	0.019	0.029	0.638
simadna_hd_100	499905	499905	499905	363	0.2438	18.3	f	101305	Artiodactyla	Bovidae	Bos_indicus	best	93444	0.9224	27474	3.4011	16327	26232	16204	27.90	++	2728	5624	27.6 (26.4,28.9)	27.9 (26.7,29.2)	19.8 (15.5,24.7)	20.9 (16.3,26.1)	60.0	61.0	101.04	0.999	1.0	0.999
simadna_hd_100	499905	499905	499905	38	0.003261	6.95	f	140	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	11	0.0785	9	1.2222	165	9	165	0.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	39.0	0.02	0.009	0.019	0.493
simadna_hd_100	499905	499905	499905	39	0.004192	3.62	f	493	Rodentia	Echimyidae	Proechimys_semispinosus	best	42	0.0851	33	1.2727	735	29	648	0.03	-	2	5	16.7 (0.4,64.1)	10.0 (0.3,44.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	39.2	0.08	0.043	0.072	0.6
simadna_hd_100	499905	499905	499905	42	0.004586	8.0	f	1169	Eulipotyphla	Soricidae	Crocidura_leucodon	best	54	0.0461	42	1.2857	816	41	810	0.04	-	3	10	11.1 (0.3,48.2)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.3	43.2	0.1	0.048	0.092	0.523
simadna_hd_100	499905	499905	499905	44	0.004074	3.66	f	235	Rodentia	Anomaluridae	Anomalurus_beecrofti	best	68	0.2893	50	1.3600	599	47	524	0.04	-	5	11	35.7 (12.8,64.9)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	44.8	0.13	0.035	0.11	0.321
simadna_hd_100	499905	499905	499905	45	0.005811	2.33	f	529	Primates	Cheirogaleidae	Microcebus_griseorufus	best	42	0.0793	34	1.2352	944	31	880	0.03	-	0	5	0.0 (0.0,70.8)	0.0 (0.0,33.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	38.4	0.09	0.056	0.077	0.729
simadna_hd_100	499905	499905	499905	46	0.005356	4.13	f	1372	Rodentia	Sciuridae	Sundasciurus_lowii	best	157	0.1144	113	1.3893	1324	102	1257	0.10	-	9	16	23.8 (8.2,47.2)	23.5 (6.8,49.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.3	46.2	0.31	0.081	0.245	0.331
simadna_hd_100	499905	499905	499905	48	0.006284	9.48	f	816	Carnivora	Canidae	Vulpes_lagopus	best	73	0.0894	61	1.1967	1077	60	1038	0.06	-	2	9	10.0 (0.3,44.5)	11.1 (0.3,48.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.5	41.3	0.16	0.064	0.139	0.463
simadna_hd_100	499905	499905	499905	49	0.01092	2.22	f	171	Artiodactyla	Balaenopteridae	Balaenoptera_musculus	best	18	0.1052	17	1.0588	481	17	481	0.01	-	1	5	14.3 (0.4,57.9)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	53.0	0.04	0.029	0.038	0.756
simadna_hd_100	499905	499905	499905	50	0.007736	6.46	f	1846	Carnivora	Mustelidae	Mustela_kathiah	best	242	0.1310	163	1.4846	1775	163	1775	0.17	+	17	33	25.6 (13.0,42.1)	20.6 (8.7,37.9)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	45.5	41.7	0.44	0.107	0.327	0.327
simadna_hd_100	499905	499905	499905	51	0.004893	5.98	f	269	Cingulata	Chlamyphoridae	Chlamyphorus_truncatus	best	14	0.0520	12	1.1666	288	11	280	0.01	-	3	4	0.0 (0.0,84.2)	100.0 (29.2,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.7	39.8	0.03	0.017	0.028	0.625
simadna_hd_100	499905	499905	499905	54	0.004824	2.76	f	104	Rodentia	Gliridae	Eliomys_quercinus	best	13	0.1250	10	1.3000	308	9	262	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	49.0	0.02	0.018	0.024	0.762
simadna_hd_100	499905	499905	499905	56	0.009966	3.68	f	408	Artiodactyla	Ziphiidae	Mesoplodon_bidens	best	46	0.1127	42	1.0952	997	39	928	0.04	-	2	6	0.0 (0.0,33.6)	25.0 (3.2,65.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.5	41.7	0.11	0.06	0.097	0.624
simadna_hd_100	499905	499905	499905	57	0.006968	4.39	f	387	Macroscelidea	Macroscelididae	Rhynchocyon_chrysopygus	best	35	0.0904	29	1.2068	468	29	468	0.03	-	2	8	14.3 (0.4,57.9)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	42.5	0.07	0.027	0.061	0.451
simadna_hd_100	499905	499905	499905	59	0.006927	5.61	f	99	Chiroptera	Molossidae	Tadarida_latouchei	best	14	0.1414	12	1.1666	349	12	349	0.01	-	1	1	0.0 (0.0,84.2)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	42.0	0.02	0.02	0.025	0.818
simadna_hd_100	499905	499905	499905	59	0.008389	4.15	f	1966	Chiroptera	Vespertilionidae	Myotis_aurascens	best	196	0.0996	146	1.3424	1848	126	1770	0.13	+	10	25	19.0 (5.4,41.9)	26.1 (10.2,48.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	42.5	0.39	0.11	0.295	0.372
simadna_hd_100	499905	499905	499905	6	0.002122	1.17	f	242	Rodentia	Spalacidae	Eospalax_fontanierii_cansus	best	10	0.0413	8	1.2500	197	8	197	0.00	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.5	37.3	0.02	0.012	0.017	0.68
simadna_hd_100	499905	499905	499905	61	0.006701	34.9	f	1584	Chiroptera	Phyllostomidae	Anoura_cultrata	best	132	0.0833	110	1.2000	1721	110	1721	0.11	-	5	18	16.7 (3.6,41.4)	7.4 (0.9,24.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.2	42.8	0.28	0.104	0.224	0.465
simadna_hd_100	499905	499905	499905	63	0.01795	27.9	f	654	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	155	0.2370	98	1.5816	716	98	716	0.10	+	11	16	46.7 (21.3,73.4)	16.7 (4.7,37.4)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	46.5	46.2	0.27	0.042	0.212	0.2
simadna_hd_100	499905	499905	499905	64	0.005231	5.72	f	312	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	best	31	0.0993	24	1.2916	475	23	436	0.02	-	5	5	71.4 (29.0,96.3)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	43.2	0.05	0.027	0.049	0.552
simadna_hd_100	499905	499905	499905	65	0.007469	7.11	f	623	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	55	0.0882	49	1.1224	699	46	605	0.04	+	7	12	55.6 (21.2,86.3)	27.3 (6.0,61.0)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	45.5	47.5	0.13	0.042	0.112	0.377
simadna_hd_100	499905	499905	499905	65	0.01122	4.54	f	203	Artiodactyla	Camelidae	Vicugna_vicugna	best	74	0.3645	54	1.3703	879	54	879	0.05	-	4	14	15.4 (1.9,45.4)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.1	47.9	0.15	0.054	0.13	0.418
simadna_hd_100	499905	499905	499905	65	0.01816	5.09	f	167	Artiodactyla	Giraffidae	Giraffa_camelopardalis	best	41	0.2455	38	1.0789	674	38	674	0.04	-	2	6	20.0 (0.5,71.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	45.3	0.1	0.041	0.092	0.443
