RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd	499886	499886	499886	13	0.001748	1.0	f	80	Eulipotyphla	Soricidae	Crocidura_leucodon	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd	499886	499886	499886	15	0.00247	1.13	f	164	Rodentia	Muridae	Mus_caroli	best	3	0.0182	3	1.0000	115	2	79	0.06	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.5	N/A	0.0	0.007	0.006	1.136
simadna_hd	499886	499886	499886	16	0.002187	1.44	f	62	Chiroptera	Phyllostomidae	Anoura_cultrata	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd	499886	499886	499886	165	0.1934	1.05	f	177	Proboscidea	Elephantidae	Mammuthus_primigenius	best	165	0.9322	165	1.0000	6547	163	6460	5.64	++	24	47	39.5 (24.0,56.6)	34.4 (18.6,53.2)	50.0 (6.8,93.2)	50.0 (6.8,93.2)	50.7	51.0	0.49	0.39	0.356	1.094
simadna_hd	499886	499886	499886	18	0.003691	1.0	f	48	Carnivora	Mustelidae	Mustela_kathiah	best	4	0.0833	4	1.0000	179	4	179	0.13	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	40.0	0.01	0.01	0.009	1.137
simadna_hd	499886	499886	499886	23	0.005436	1.39	f	87	Didelphimorphia	Didelphidae	Didelphis_albiventris	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd	499886	499886	499886	26	0.005969	1.5	f	23	Carnivora	Herpestidae	Herpestes_ichneumon	best	1	0.0434	1	1.0000	35	1	35	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A	0.0	0.002	0.001	1.133
simadna_hd	499886	499886	499886	34	0.005963	2.88	f	48	Carnivora	Felidae	Neofelis_diardi	best	4	0.0833	4	1.0000	151	4	151	0.13	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.5	N/A	0.01	0.009	0.01	0.924
simadna_hd	499886	499886	499886	381	0.4477	1.55	f	491	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	478	0.9735	472	1.0127	11763	447	11160	15.49	++	58	109	38.4 (28.1,49.5)	31.0 (21.3,42.0)	20.0 (0.5,71.6)	16.7 (0.4,64.1)	52.1	51.5	1.49	0.713	0.733	0.972
simadna_hd	499886	499886	499886	4	0.0006267	1.0	f	59	Primates	Cercopithecidae	Trachypithecus_vetulus	best	1	0.0169	1	1.0000	40	1	40	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A	0.0	0.002	0.002	1.133
simadna_hd	499886	499886	499886	4909	0.7563	2.88	f	1578	Carnivora	Hyaenidae	Crocuta_crocuta	best	1442	0.9138	1398	1.0314	15698	1312	14991	45.47	++	180	346	36.5 (30.9,42.4)	32.1 (26.5,38.1)	40.9 (20.7,63.6)	37.5 (18.8,59.4)	51.5	51.5	4.22	0.915	0.975	0.938
simadna_hd	499886	499886	499886	55	0.2412	1.42	f	1059	Artiodactyla	Bovidae	Bos_taurus	best	954	0.9008	934	1.0214	14633	904	14261	31.33	++	126	217	39.2 (32.2,46.7)	36.0 (28.6,44.0)	33.3 (11.8,61.6)	33.3 (11.8,61.6)	51.8	51.9	2.97	0.895	0.927	0.965
simadna_hd	499886	499886	499886	61	0.04332	1.0	f	40	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	36	0.9000	36	1.0000	1892	33	1763	1.14	++	7	15	60.0 (14.7,94.7)	71.4 (29.0,96.3)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	53.4	52.2	0.11	0.114	0.097	1.176
simadna_hd	499886	499886	499886	8	0.001119	1.0	f	73	Rodentia	Cricetidae	Microtus_cabrerae	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_01	499907	499907	499907	10	0.001838	1.0	f	88	Chiroptera	Vespertilionidae	Myotis_petax	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_01	499907	499907	499907	112	0.02102	5.62	f	190	Primates	Cebidae	Leontopithecus_rosalia	best	11	0.0578	11	1.0000	174	11	174	3.88	-	0	3	0.0 (0.0,60.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	39.0	0.02	0.01	0.024	0.421
simadna_hd_01	499907	499907	499907	1176	0.1812	1.16	f	148	Carnivora	Hyaenidae	Crocuta_crocuta	best	130	0.8783	128	1.0156	5159	121	4914	42.75	++	15	26	29.2 (12.6,51.1)	30.8 (14.3,51.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	50.2	50.8	0.37	0.301	0.281	1.068
simadna_hd_01	499907	499907	499907	16	0.01512	1.12	f	170	Artiodactyla	Bovidae	Bos_indicus	best	95	0.5588	95	1.0000	4269	91	4070	32.15	++	11	17	50.0 (18.7,81.3)	35.3 (14.2,61.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	51.6	57.0	0.3	0.261	0.233	1.119
simadna_hd_01	499907	499907	499907	23	0.02696	1.0	f	24	Proboscidea	Elephantidae	Mammuthus_primigenius	best	15	0.6250	15	1.0000	761	14	712	4.94	-	2	3	0.0 (0.0,97.5)	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.9	50.7	0.04	0.045	0.039	1.155
simadna_hd_01	499907	499907	499907	27	0.045	1.63	f	95	Didelphimorphia	Didelphidae	Didelphis_marsupialis	best	1	0.0105	1	1.0000	35	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.0	0.002	0.001	1.133
simadna_hd_01	499907	499907	499907	30	0.03525	1.0	f	52	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	47	0.9038	47	1.0000	2356	46	2318	16.25	+	7	9	25.0 (5.5,57.2)	38.5 (13.9,68.4)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	54.0	57.3	0.15	0.142	0.126	1.131
simadna_hd_01	499907	499907	499907	9	0.00151	1.67	f	138	Rodentia	Muridae	Mus_baoulei	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_10	499901	499901	499901	11	0.00225	1.0	f	33	Lagomorpha	Leporidae	Lepus_sinensis	best	2	0.0606	2	1.0000	79	2	79	0.00	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.5	40.0	0.0	0.004	0.003	1.134
simadna_hd_10	499901	499901	499901	117	0.02052	2.92	f	394	Carnivora	Felidae	Neofelis_diardi	best	52	0.1319	50	1.0400	1124	42	1020	0.17	+	6	11	25.0 (0.6,80.6)	50.0 (18.7,81.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.2	48.9	0.14	0.069	0.118	0.59
simadna_hd_10	499901	499901	499901	14	0.003413	1.64	f	142	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	3	0.0211	3	1.0000	131	2	92	0.00	-	1	1	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	46.0	53.0	0.0	0.007	0.006	1.136
simadna_hd_10	499901	499901	499901	15	0.001807	1.07	f	168	Rodentia	Cricetidae	Cricetulus_migratorius	best	14	0.0833	12	1.1666	215	12	215	0.05	-	1	1	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.2	53.0	0.03	0.013	0.03	0.427
simadna_hd_10	499901	499901	499901	157	0.02946	5.08	f	267	Primates	Cebidae	Leontopithecus_rosalia	best	26	0.0973	26	1.0000	500	26	500	0.10	-	3	6	0.0 (0.0,60.2)	42.9 (9.9,81.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.3	44.8	0.06	0.029	0.059	0.496
simadna_hd_10	499901	499901	499901	16	0.001805	1.19	f	41	Rodentia	Spalacidae	Rhizomys_sinensis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_10	499901	499901	499901	16	0.002794	3.19	f	360	Rodentia	Muridae	Rattus_norvegicus	best	23	0.0638	23	1.0000	434	23	434	0.09	-	2	2	20.0 (0.5,71.6)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	55.0	0.06	0.026	0.052	0.509
simadna_hd_10	499901	499901	499901	16	0.004756	1.38	f	46	Primates	Lepilemuridae	Lepilemur_hubbardorum	best	5	0.1086	4	1.2500	135	3	94	0.01	-	0	1	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	42.0	0.01	0.008	0.008	0.898
simadna_hd_10	499901	499901	499901	16	0.006574	1.19	f	215	Primates	Cercopithecidae	Macaca_nigra	best	17	0.0790	16	1.0625	394	15	368	0.06	-	2	6	100.0 (15.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	46.5	0.04	0.023	0.041	0.576
simadna_hd_10	499901	499901	499901	17	0.005067	1.59	f	84	Primates	Cheirogaleidae	Microcebus_tanosi	best	6	0.0714	6	1.0000	221	5	176	0.02	-	1	1	N/A (N/A,N/A)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.2	35.0	0.01	0.013	0.015	0.866
simadna_hd_10	499901	499901	499901	172	0.1626	3.73	f	10016	Artiodactyla	Bovidae	Bos_indicus	best	8898	0.8883	7484	1.1889	16233	7193	16048	30.21	++	774	1617	29.2 (26.8,31.6)	30.5 (28.0,33.1)	22.8 (14.1,33.6)	25.4 (15.8,37.1)	52.9	53.3	24.29	0.993	0.999	0.993
simadna_hd_10	499901	499901	499901	18	0.002536	2.89	f	93	Rodentia	Echimyidae	Proechimys_goeldii	best	1	0.0107	1	1.0000	37	1	37	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A	0.0	0.002	0.001	1.133
simadna_hd_10	499901	499901	499901	18	0.005569	1.17	f	36	Artiodactyla	Delphinidae	Lagenorhynchus_albirostris	best	3	0.0833	3	1.0000	123	3	123	0.01	-	1	1	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	38.0	0.0	0.007	0.006	1.136
simadna_hd_10	499901	499901	499901	19	0.002582	1.63	f	223	Rodentia	Sciuridae	Tamias_striatus	best	14	0.0627	13	1.0769	367	12	313	0.05	-	2	3	50.0 (6.8,93.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.8	47.3	0.03	0.022	0.032	0.686
simadna_hd_10	499901	499901	499901	20	0.004377	1.5	f	49	Artiodactyla	Ziphiidae	Mesoplodon_stejnegeri	best	1	0.0204	1	1.0000	41	1	41	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.0	0.002	0.002	1.133
simadna_hd_10	499901	499901	499901	21	0.002995	2.14	f	35	Pholidota	Manidae	Manis_crassicaudata	best	4	0.1142	4	1.0000	197	4	197	0.01	-	1	2	N/A (N/A,N/A)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.8	58.0	0.01	0.011	0.011	1.006
simadna_hd_10	499901	499901	499901	22	0.0024	1.36	f	94	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1	0.0106	1	1.0000	43	1	43	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	N/A	0.0	0.002	0.002	1.133
simadna_hd_10	499901	499901	499901	22	0.005685	3.91	f	79	Carnivora	Otariidae	Arctocephalus_townsendi	best	11	0.1392	10	1.1000	343	8	246	0.03	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.8	36.0	0.02	0.02	0.021	0.964
simadna_hd_10	499901	499901	499901	25	0.002568	2.0	f	50	Macroscelidea	Macroscelididae	Macroscelides_micus	best	2	0.0400	2	1.0000	40	2	40	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.5	N/A	0.0	0.002	0.003	0.605
simadna_hd_10	499901	499901	499901	26	0.004771	2.15	f	55	Primates	Lemuridae	Eulemur_macaco_macaco	best	8	0.1454	8	1.0000	209	8	209	0.03	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	36.0	0.02	0.012	0.017	0.678
simadna_hd_10	499901	499901	499901	26	0.004964	1.92	f	102	Eulipotyphla	Talpidae	Uropsilus_gracilis	best	5	0.0490	5	1.0000	175	5	175	0.02	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.0	42.0	0.01	0.01	0.013	0.773
simadna_hd_10	499901	499901	499901	27	0.003691	7.56	f	240	Chiroptera	Phyllostomidae	Anoura_cultrata	best	11	0.0458	10	1.1000	384	10	384	0.04	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	43.5	0.02	0.023	0.022	1.052
simadna_hd_10	499901	499901	499901	27	0.005536	1.26	f	234	Carnivora	Mustelidae	Mustela_kathiah	best	16	0.0683	15	1.0666	572	14	537	0.05	-	1	1	0.0 (0.0,70.8)	20.0 (0.5,71.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.7	46.0	0.04	0.034	0.035	0.975
simadna_hd_10	499901	499901	499901	28	0.005075	2.54	f	50	Perissodactyla	Rhinocerotidae	Rhinoceros_sondaicus	best	8	0.1600	8	1.0000	158	8	158	0.03	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	N/A	0.02	0.009	0.018	0.519
simadna_hd_10	499901	499901	499901	31	0.007327	1.1	f	98	Didelphimorphia	Didelphidae	Didelphis_albiventris	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_hd_10	499901	499901	499901	32	0.01231	5.72	f	84	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	13	0.1547	13	1.0000	256	13	256	0.05	-	1	2	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.2	57.5	0.03	0.015	0.032	0.47
simadna_hd_10	499901	499901	499901	33	0.00542	1.09	f	293	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	16	0.0546	16	1.0000	526	16	526	0.06	+	4	5	50.0 (11.8,88.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	40.8	0.03	0.03	0.033	0.908
simadna_hd_10	499901	499901	499901	330	0.2344	1.18	f	366	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	324	0.8852	323	1.0030	10022	312	9712	1.31	++	37	76	24.6 (15.1,36.5)	30.8 (19.9,43.4)	0.0 (0.0,52.2)	0.0 (0.0,41.0)	51.5	50.3	1.0	0.605	0.589	1.026
simadna_hd_10	499901	499901	499901	34	0.004571	1.41	f	195	Eulipotyphla	Soricidae	Crocidura_leucodon	best	2	0.0102	2	1.0000	90	2	90	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A	0.0	0.005	0.004	1.135
simadna_hd_10	499901	499901	499901	34	0.005746	2.18	f	106	Carnivora	Canidae	Vulpes_lagopus	best	4	0.0377	4	1.0000	147	4	147	0.01	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	42.0	0.01	0.008	0.009	0.966
simadna_hd_10	499901	499901	499901	34	0.008752	1.18	f	79	Carnivora	Phocidae	Phoca_fasciata	best	14	0.1772	14	1.0000	289	14	289	0.05	-	1	2	N/A (N/A,N/A)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.9	42.0	0.04	0.017	0.034	0.497
simadna_hd_10	499901	499901	499901	42	0.00537	2.48	f	46	Carnivora	Mephitidae	Mydaus_javanensis	best	11	0.2391	11	1.0000	266	11	266	0.04	-	3	4	66.7 (9.4,99.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	42.8	0.03	0.016	0.028	0.578
simadna_hd_10	499901	499901	499901	45	0.01259	1.27	f	334	Artiodactyla	Cervidae	Mazama_nemorivaga	best	38	0.1137	37	1.0270	1335	34	1235	0.14	-	3	6	25.0 (0.6,80.6)	40.0 (5.3,85.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.8	46.3	0.1	0.081	0.09	0.899
simadna_hd_10	499901	499901	499901	46	0.01672	1.98	f	37	Artiodactyla	Moschidae	Moschus_moschiferus	best	10	0.2702	10	1.0000	427	10	427	0.04	-	1	4	0.0 (0.0,60.2)	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	53.1	60.2	0.03	0.026	0.028	0.923
simadna_hd_10	499901	499901	499901	50	0.004677	1.58	f	75	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	best	3	0.0400	3	1.0000	88	3	88	0.01	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.3	N/A	0.0	0.005	0.006	0.826
simadna_hd_10	499901	499901	499901	5646	0.8698	24.8	f	15543	Carnivora	Hyaenidae	Crocuta_crocuta	best	14420	0.9277	11068	1.3028	16787	10381	16223	43.60	++	1232	2505	30.3 (28.4,32.3)	31.6 (29.5,33.6)	29.1 (21.7,37.3)	30.8 (23.1,39.4)	53.7	53.9	34.83	0.979	0.999	0.979
simadna_hd_10	499901	499901	499901	570	0.6682	2.92	f	1655	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1610	0.9728	1560	1.0320	16203	1529	16004	6.42	++	174	350	35.0 (29.2,41.1)	30.6 (25.3,36.4)	35.7 (12.8,64.9)	29.4 (10.3,56.0)	51.3	51.1	4.78	0.966	0.985	0.98
simadna_hd_10	499901	499901	499901	61	0.01125	2.84	f	138	Carnivora	Eupleridae	Fossa_fossana	best	17	0.1231	17	1.0000	596	17	596	0.07	-	0	3	0.0 (0.0,70.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.7	46.0	0.04	0.035	0.041	0.85
simadna_hd_10	499901	499901	499901	7	0.008083	1.29	f	43	Primates	Pitheciidae	Cacajao_calvus_calvus	best	6	0.1395	6	1.0000	210	6	210	0.02	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.0	N/A	0.01	0.012	0.014	0.849
simadna_hd_10	499901	499901	499901	708	0.832	8.37	f	4758	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	4605	0.9678	4232	1.0881	16122	4013	15787	16.85	++	459	916	33.3 (30.0,36.8)	30.4 (27.1,33.9)	32.1 (19.9,46.3)	30.4 (18.8,44.1)	52.7	53.5	13.58	0.978	0.999	0.978
simadna_hd_10	499901	499901	499901	75	0.01545	1.71	f	191	Carnivora	Herpestidae	Mungos_mungo	best	19	0.0994	19	1.0000	683	17	610	0.07	-	0	0	0.0 (0.0,60.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.8	N/A	0.05	0.04	0.045	0.893
simadna_hd_10	499901	499901	499901	79	0.01379	1.46	f	160	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	19	0.1187	19	1.0000	522	19	522	0.07	-	1	1	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.2	81.0	0.05	0.031	0.048	0.649
simadna_hd_10	499901	499901	499901	8	0.007233	1.38	f	81	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	8	0.0987	8	1.0000	209	8	209	0.03	-	1	2	100.0 (2.5,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.1	41.5	0.01	0.012	0.016	0.743
simadna_hd_100	499905	499905	499905	10	0.005368	5.1	f	315	Rodentia	Spalacidae	Eospalax_fontanierii_baileyi	best	11	0.0349	8	1.3750	261	8	261	0.00	-	0	4	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	39.0	0.02	0.015	0.017	0.903
simadna_hd_100	499905	499905	499905	1008	0.7159	5.67	f	3877	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	3523	0.9086	3318	1.0617	16501	3171	16280	3.40	++	378	820	28.9 (25.4,32.6)	29.9 (26.5,33.5)	21.1 (11.4,33.9)	29.3 (16.1,45.5)	51.8	51.7	10.4	0.996	0.999	0.996
simadna_hd_100	499905	499905	499905	11	0.004071	7.55	f	151	Primates	Indriidae	Propithecus_edwardsi	best	27	0.1788	25	1.0800	527	25	527	0.02	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.3	42.0	0.06	0.03	0.054	0.566
simadna_hd_100	499905	499905	499905	11	0.01017	22.2	f	3821	Carnivora	Felidae	Panthera_tigris_amoyensis	best	727	0.1902	508	1.4311	3763	504	3728	0.54	++	50	102	21.3 (14.0,30.2)	27.6 (19.0,37.5)	0.0 (0.0,45.9)	0.0 (0.0,84.2)	49.3	51.6	1.47	0.221	0.727	0.304
simadna_hd_100	499905	499905	499905	113	0.01445	11.6	f	444	Carnivora	Mephitidae	Mydaus_javanensis	best	114	0.2567	81	1.4074	619	80	581	0.08	+	8	15	9.1 (1.1,29.2)	28.6 (11.3,52.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.5	44.3	0.24	0.037	0.197	0.191
simadna_hd_100	499905	499905	499905	114	0.02103	12.4	f	1436	Carnivora	Eupleridae	Fossa_fossana	best	191	0.1330	155	1.2322	2044	155	2044	0.16	-	12	32	14.3 (4.8,30.3)	20.6 (8.7,37.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	49.7	0.44	0.121	0.324	0.376
simadna_hd_100	499905	499905	499905	14	0.002224	1.07	f	197	Primates	Pitheciidae	Plecturocebus_donacophilus	best	16	0.0812	15	1.0666	299	10	228	0.01	-	0	0	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.1	N/A	0.03	0.018	0.034	0.529
simadna_hd_100	499905	499905	499905	22	0.004037	3.68	f	1014	Rodentia	Cricetidae	Peromyscus_attwateri	best	176	0.1735	115	1.5304	947	114	909	0.12	-	7	19	15.4 (4.4,34.9)	15.8 (3.4,39.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	50.2	0.32	0.057	0.248	0.229
simadna_hd_100	499905	499905	499905	22	0.007152	2.45	f	79	Didelphimorphia	Didelphidae	Didelphis_imperfecta	best	11	0.1392	9	1.2222	195	9	195	0.00	-	0	1	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.0	64.0	0.02	0.011	0.023	0.477
simadna_hd_100	499905	499905	499905	23	0.003131	14.0	f	222	Cingulata	Chlamyphoridae	Tolypeutes_tricinctus	best	10	0.0450	9	1.1111	213	9	213	0.00	-	2	2	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	44.5	0.02	0.012	0.02	0.601
simadna_hd_100	499905	499905	499905	24	0.003584	3.29	f	81	Cingulata	Dasypodidae	Dasypus_kappleri	best	8	0.0987	7	1.1428	197	7	197	0.00	+	3	3	25.0 (0.6,80.6)	100.0 (29.2,100.0)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	46.7	51.3	0.01	0.011	0.017	0.688
simadna_hd_100	499905	499905	499905	24	0.00525	2.29	f	588	Primates	Cebidae	Saguinus_inustus	best	72	0.1224	53	1.3584	562	53	562	0.05	+	7	13	21.4 (4.7,50.8)	62.5 (24.5,91.5)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	49.0	45.7	0.15	0.034	0.129	0.262
simadna_hd_100	499905	499905	499905	24	0.005938	5.58	f	120	Primates	Lorisidae	Loris_lydekkerianus	best	10	0.0833	10	1.0000	288	10	288	0.01	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	N/A	0.02	0.017	0.021	0.792
simadna_hd_100	499905	499905	499905	25	0.004116	7.4	f	2225	Rodentia	Muridae	Mus_caroli	best	83	0.0373	66	1.2575	905	64	820	0.06	+	9	20	22.2 (2.8,60.0)	50.0 (24.7,75.3)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	47.4	43.4	0.19	0.055	0.155	0.357
simadna_hd_100	499905	499905	499905	25	0.01923	2.68	f	842	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	70	0.0831	56	1.2500	1005	52	993	0.05	-	3	8	12.5 (0.3,52.7)	16.7 (2.1,48.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	42.2	43.2	0.14	0.059	0.116	0.511
simadna_hd_100	499905	499905	499905	26	0.004634	68.5	f	508	Lagomorpha	Ochotonidae	Ochotona_hyperborea	best	18	0.0354	18	1.0000	252	18	252	0.01	-	2	4	25.0 (0.6,80.6)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.7	43.0	0.04	0.014	0.037	0.397
