RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd_10	499901	499901	499901	63	0.006625	1.49	f	122	Carnivora	Herpestidae	Mungos_mungo	best	27	0.2213	26	1.0384	802	23	678	0.10	-	0	1	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.4	48.0	0.07	0.048	0.064	0.748
simadna_hd_10	499901	499901	499901	9548	0.8528	13.7	f	13005	Carnivora	Hyaenidae	Crocuta_crocuta	best	12461	0.9581	9887	1.2603	16775	9306	16212	42.17	++	1145	2281	31.5 (29.4,33.7)	33.1 (30.9,35.3)	29.1 (21.7,37.3)	33.9 (25.5,43.0)	54.5	54.7	31.55	0.978	0.999	0.978
simadna_hd_10	499901	499901	499901	986	0.5609	1.95	f	1371	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1352	0.9861	1317	1.0265	16098	1291	15899	5.85	++	146	293	36.1 (29.9,42.7)	31.1 (25.1,37.6)	46.2 (19.2,74.9)	35.3 (14.2,61.7)	52.4	52.2	4.12	0.959	0.973	0.985
simadna_hd_100	499905	499905	499905	10092	0.9014	129.0	f	129475	Carnivora	Hyaenidae	Crocuta_crocuta	best	129861	1.0029	28993	4.4790	16959	27076	16404	29.45	++	2856	5706	26.2 (25.0,27.3)	25.6 (24.5,26.8)	26.8 (22.0,31.9)	24.8 (20.4,29.6)	59.9	63.0	101.81	0.989	1.0	0.989
simadna_hd_100	499905	499905	499905	11	0.002695	1.73	f	110	Rodentia	Spalacidae	Eospalax_fontanierii_cansus	best	2	0.0181	2	1.0000	77	2	77	0.00	-	0	2	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.5	38.5	0.0	0.004	0.004	1.134
simadna_hd_100	499905	499905	499905	12	0.001904	1.58	f	143	Primates	Pitheciidae	Cheracebus_lucifer	best	23	0.1608	20	1.1500	346	18	274	0.01	-	1	4	20.0 (0.5,71.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.5	45.5	0.05	0.02	0.043	0.473
simadna_hd_100	499905	499905	499905	1329	0.756	13.0	f	13786	Proboscidea	Elephantidae	Mammuthus_primigenius	best	13637	0.9891	10958	1.2444	16422	10752	16270	11.69	++	1213	2469	32.0 (30.0,34.1)	31.6 (29.5,33.7)	31.7 (23.6,40.7)	34.8 (26.1,44.4)	54.0	53.9	35.28	0.979	0.999	0.979
simadna_hd_100	499905	499905	499905	14	0.001402	4.29	f	623	Rodentia	Cricetidae	Microtus_kikuchii	best	108	0.1733	78	1.3846	1049	77	1010	0.08	-	3	8	0.0 (0.0,23.2)	27.3 (6.0,61.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.0	50.4	0.22	0.064	0.179	0.358
simadna_hd_100	499905	499905	499905	161	0.01629	5.44	f	1096	Carnivora	Viverridae	Viverricula_indica	best	302	0.2755	220	1.3727	3067	210	2951	0.22	++	22	42	23.9 (12.6,38.8)	25.6 (13.5,41.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.0	48.5	0.61	0.184	0.421	0.438
simadna_hd_100	499905	499905	499905	1672	0.8423	48.4	f	45225	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	45084	0.9968	22763	1.9805	16450	21491	16104	23.38	++	2416	4923	30.2 (28.8,31.6)	30.6 (29.2,32.1)	30.9 (25.5,36.6)	32.2 (26.7,38.2)	57.9	58.1	80.23	0.998	1.0	0.998
simadna_hd_100	499905	499905	499905	17	0.002663	4.41	f	543	Primates	Cercopithecidae	Trachypithecus_phayrei	best	84	0.1546	72	1.1666	1330	71	1294	0.07	-	6	18	10.0 (1.2,31.7)	25.0 (7.3,52.4)	0.0 (0.0,84.2)	N/A (N/A,N/A)	45.8	44.2	0.19	0.08	0.161	0.496
simadna_hd_100	499905	499905	499905	17	0.003692	3.53	f	123	Primates	Atelidae	Alouatta_discolor	best	38	0.3089	31	1.2258	425	31	425	0.03	+	5	7	16.7 (0.4,64.1)	50.0 (15.7,84.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.9	56.1	0.09	0.025	0.081	0.312
simadna_hd_100	499905	499905	499905	1876	0.694	3.42	f	3228	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	3076	0.9529	2913	1.0559	16492	2787	16263	3.03	++	307	698	26.2 (22.6,30.1)	30.2 (26.4,34.2)	18.2 (8.2,32.7)	28.6 (13.2,48.7)	52.6	52.8	9.27	0.995	0.999	0.995
simadna_hd_100	499905	499905	499905	19	0.002456	36.7	f	1264	Rodentia	Muridae	Rattus_andamanensis	best	132	0.1044	110	1.2000	1524	100	1488	0.10	+	10	24	14.3 (1.8,42.8)	38.1 (18.1,61.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.9	45.5	0.31	0.093	0.241	0.386
simadna_hd_100	499905	499905	499905	20	0.002014	3.05	f	251	Cingulata	Chlamyphoridae	Cabassous_chacoensis	best	21	0.0836	19	1.1052	381	18	373	0.01	-	3	5	0.0 (0.0,84.2)	50.0 (11.8,88.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.3	40.8	0.05	0.023	0.043	0.537
simadna_hd_100	499905	499905	499905	20	0.002853	4.0	f	88	Cingulata	Dasypodidae	Dasypus_pilosus	best	30	0.3409	25	1.2000	530	25	530	0.02	-	3	3	14.3 (0.4,57.9)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.8	48.3	0.06	0.031	0.058	0.529
simadna_hd_100	499905	499905	499905	20	0.008889	1.0	f	48	Primates	Hylobatidae	Nomascus_siki	best	10	0.2083	10	1.0000	382	9	342	0.00	-	1	2	0.0 (0.0,84.2)	25.0 (0.6,80.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.3	41.5	0.02	0.023	0.022	1.041
simadna_hd_100	499905	499905	499905	21	0.002799	3.81	f	247	Primates	Cebidae	Leontopithecus_chrysopygus	best	54	0.2186	41	1.3170	491	40	479	0.04	-	5	12	25.0 (3.2,65.1)	37.5 (8.5,75.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.5	42.2	0.12	0.029	0.101	0.29
simadna_hd_100	499905	499905	499905	22	0.001995	5.14	f	836	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	46	0.0550	39	1.1794	927	37	907	0.04	-	5	11	30.0 (6.7,65.2)	40.0 (5.3,85.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.7	43.3	0.1	0.056	0.09	0.617
simadna_hd_100	499905	499905	499905	22	0.004447	4.59	f	122	Lagomorpha	Leporidae	Lepus_townsendii	best	37	0.3032	32	1.1562	703	31	660	0.03	-	4	10	20.0 (0.5,71.6)	33.3 (7.5,70.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.8	40.4	0.07	0.039	0.065	0.601
simadna_hd_100	499905	499905	499905	24	0.004809	2.46	f	145	Perissodactyla	Equidae	Equus_ovodovi	best	19	0.1310	18	1.0555	492	18	492	0.01	-	2	5	25.0 (0.6,80.6)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	45.4	0.04	0.029	0.041	0.724
simadna_hd_100	499905	499905	499905	25	0.003218	3.76	f	106	Artiodactyla	Balaenopteridae	Balaenoptera_omurai	best	36	0.3396	33	1.0909	788	29	767	0.03	-	5	12	30.0 (6.7,65.2)	37.5 (8.5,75.5)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	45.3	45.6	0.09	0.048	0.078	0.614
simadna_hd_100	499905	499905	499905	26	0.001869	6.42	f	104	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	19	0.1826	16	1.1875	250	16	250	0.01	-	1	2	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	42.0	0.04	0.014	0.035	0.407
simadna_hd_100	499905	499905	499905	26	0.001988	6.73	f	253	Macroscelidea	Macroscelididae	Elephantulus_fuscipes	best	11	0.0434	11	1.0000	266	11	266	0.01	-	1	4	0.0 (0.0,84.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.4	39.0	0.02	0.015	0.024	0.657
simadna_hd_100	499905	499905	499905	28	0.002455	4.29	f	62	Lagomorpha	Ochotonidae	Ochotona_collaris	best	7	0.1129	7	1.0000	242	7	242	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	N/A	0.01	0.014	0.015	0.942
simadna_hd_100	499905	499905	499905	28	0.003136	4.5	f	398	Primates	Cheirogaleidae	Microcebus_jollyae	best	59	0.1482	45	1.3111	1116	40	1013	0.04	-	0	3	0.0 (0.0,60.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	38.0	0.11	0.066	0.096	0.688
simadna_hd_100	499905	499905	499905	28	0.003699	7.71	f	422	Carnivora	Otariidae	Arctocephalus_townsendi	best	109	0.2582	88	1.2386	1112	76	987	0.08	++	11	22	27.8 (9.7,53.5)	31.6 (12.6,56.6)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	48.0	47.6	0.25	0.067	0.202	0.33
simadna_hd_100	499905	499905	499905	28	0.005095	4.18	f	150	Primates	Lepilemuridae	Lepilemur_otto	best	34	0.2266	29	1.1724	521	29	521	0.03	-	4	6	25.0 (0.6,80.6)	37.5 (8.5,75.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.8	49.8	0.08	0.031	0.073	0.424
simadna_hd_100	499905	499905	499905	30	0.00233	6.77	f	97	Scandentia	Tupaiidae	Tupaia_glis	best	22	0.2268	18	1.2222	272	18	272	0.01	-	2	4	0.0 (0.0,70.8)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	43.8	0.04	0.016	0.04	0.396
simadna_hd_100	499905	499905	499905	30	0.00254	5.87	f	292	Pholidota	Manidae	Manis_crassicaudata	best	50	0.1712	41	1.2195	662	41	662	0.04	-	3	4	11.1 (0.3,48.2)	33.3 (4.3,77.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	44.9	55.0	0.11	0.039	0.093	0.427
simadna_hd_100	499905	499905	499905	31	0.00326	3.55	f	167	Primates	Lemuridae	Eulemur_macaco_macaco	best	35	0.2095	27	1.2962	508	27	508	0.02	-	2	5	25.0 (0.6,80.6)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	43.8	0.06	0.029	0.058	0.508
simadna_hd_100	499905	499905	499905	34	0.003493	2.97	f	748	Eulipotyphla	Soricidae	Sorex_thibetanus	best	76	0.1016	57	1.3333	924	57	924	0.06	-	8	16	23.1 (5.0,53.8)	23.8 (8.2,47.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.2	48.8	0.15	0.054	0.125	0.434
simadna_hd_100	499905	499905	499905	34	0.003509	2.62	f	295	Rodentia	Echimyidae	Proechimys_pattoni	best	43	0.1457	36	1.1944	831	32	746	0.03	-	1	5	0.0 (0.0,52.2)	11.1 (0.3,48.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	46.8	0.09	0.049	0.081	0.609
simadna_hd_100	499905	499905	499905	35	0.00335	8.14	f	573	Carnivora	Canidae	Vulpes_lagopus	best	71	0.1239	55	1.2909	1101	54	1062	0.05	-	1	8	0.0 (0.0,41.0)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.6	44.2	0.15	0.066	0.129	0.511
simadna_hd_100	499905	499905	499905	37	0.003221	5.65	f	830	Rodentia	Sciuridae	Sundasciurus_brookei	best	144	0.1734	106	1.3584	1268	104	1252	0.11	-	4	11	7.1 (0.2,33.9)	14.3 (3.0,36.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	47.5	0.3	0.077	0.235	0.327
simadna_hd_100	499905	499905	499905	39	0.005808	7.46	f	240	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	48	0.2000	42	1.1428	738	40	720	0.04	-	3	9	14.3 (0.4,57.9)	33.3 (4.3,77.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.5	43.7	0.11	0.045	0.094	0.478
simadna_hd_100	499905	499905	499905	41	0.003441	13.9	f	997	Chiroptera	Phyllostomidae	Anoura_cultrata	best	95	0.0952	78	1.2179	1420	78	1420	0.08	-	5	14	26.7 (7.8,55.1)	5.6 (0.1,27.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.2	42.0	0.2	0.086	0.164	0.521
simadna_hd_100	499905	499905	499905	44	0.004706	14.4	f	1120	Carnivora	Mustelidae	Mustela_kathiah	best	248	0.2214	165	1.5030	1730	164	1709	0.17	+	16	29	24.3 (11.8,41.2)	18.4 (7.7,34.3)	0.0 (0.0,97.5)	0.0 (0.0,60.2)	44.9	41.9	0.44	0.104	0.327	0.319
simadna_hd_100	499905	499905	499905	48	0.003455	4.02	f	130	Eulipotyphla	Erinaceidae	Neohylomys_hainanensis	best	17	0.1307	15	1.1333	238	15	238	0.01	-	1	1	0.0 (0.0,84.2)	20.0 (0.5,71.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.3	49.0	0.03	0.013	0.034	0.396
simadna_hd_100	499905	499905	499905	49	0.004425	6.37	f	1011	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	135	0.1335	105	1.2857	1503	103	1440	0.11	-	10	27	20.8 (7.1,42.2)	22.7 (7.8,45.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.1	45.2	0.28	0.087	0.22	0.397
simadna_hd_100	499905	499905	499905	5	0.002238	2.2	f	507	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	126	0.2485	92	1.3695	1352	85	1280	0.09	+	10	19	31.2 (11.0,58.7)	19.2 (6.6,39.4)	N/A (N/A,N/A)	0.0 (0.0,84.2)	43.2	43.2	0.23	0.079	0.189	0.418
simadna_hd_100	499905	499905	499905	50	0.005532	2.44	f	290	Artiodactyla	Ziphiidae	Mesoplodon_stejnegeri	best	48	0.1655	43	1.1162	879	40	861	0.04	-	3	6	12.5 (0.3,52.7)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	40.5	0.11	0.053	0.1	0.536
simadna_hd_100	499905	499905	499905	52	0.004815	8.21	f	285	Chiroptera	Rhinolophidae	Rhinolophus_formosae	best	96	0.3368	68	1.4117	837	66	791	0.07	-	7	7	37.5 (8.5,75.5)	22.2 (6.4,47.6)	N/A (N/A,N/A)	0.0 (0.0,84.2)	48.0	42.1	0.19	0.049	0.155	0.317
simadna_hd_100	499905	499905	499905	52	0.009536	3.48	f	2325	Carnivora	Felidae	Leopardus_pardalis	best	586	0.2520	450	1.3022	4388	439	4324	0.47	++	62	106	28.2 (20.0,37.6)	33.0 (23.6,43.4)	0.0 (0.0,60.2)	0.0 (0.0,52.2)	46.8	48.0	1.25	0.262	0.67	0.391
simadna_hd_100	499905	499905	499905	55	0.005028	3.55	f	149	Artiodactyla	Camelidae	Camelus_dromedarius	best	47	0.3154	35	1.3428	643	35	643	0.03	+	6	13	11.1 (0.3,48.2)	45.5 (16.7,76.6)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.9	45.9	0.09	0.038	0.081	0.473
simadna_hd_100	499905	499905	499905	56	0.005773	2.27	f	463	Perissodactyla	Rhinocerotidae	Rhinoceros_unicornis	best	191	0.4125	87	2.1954	1103	87	1103	0.09	++	11	13	31.2 (11.0,58.7)	33.3 (13.3,59.0)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.8	46.7	0.24	0.065	0.195	0.334
simadna_hd_100	499905	499905	499905	57	0.004328	3.37	f	47	Didelphimorphia	Didelphidae	Tlacuatzin_canescens	best	16	0.3404	12	1.3333	203	12	203	0.01	-	0	4	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.3	49.0	0.03	0.012	0.031	0.394
simadna_hd_100	499905	499905	499905	57	0.005118	5.54	f	119	Artiodactyla	Tragulidae	Moschiola_indica	best	25	0.2100	20	1.2500	503	17	443	0.01	-	1	4	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.8	52.5	0.05	0.03	0.048	0.626
simadna_hd_100	499905	499905	499905	63	0.01136	4.02	f	110	Artiodactyla	Giraffidae	Giraffa_camelopardalis	best	36	0.3272	32	1.1250	719	32	719	0.03	+	5	11	50.0 (11.8,88.2)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.1	49.3	0.09	0.043	0.079	0.551
simadna_hd_100	499905	499905	499905	658	0.2563	9.9	f	92639	Artiodactyla	Bovidae	Bos_indicus	best	88534	0.9556	27617	3.2057	16328	26389	16204	28.70	++	2722	5715	27.4 (26.2,28.6)	27.9 (26.6,29.1)	21.6 (17.1,26.7)	22.8 (18.1,28.0)	59.8	60.7	101.3	0.999	1.0	0.999
simadna_hd_100	499905	499905	499905	67	0.005831	4.42	f	428	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	47	0.1098	40	1.1750	548	37	431	0.04	+	7	12	55.6 (21.2,86.3)	33.3 (7.5,70.1)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	47.2	47.8	0.11	0.033	0.096	0.343
simadna_hd_100	499905	499905	499905	76	0.008427	6.01	f	1507	Carnivora	Herpestidae	Herpestes_ichneumon	best	325	0.2156	235	1.3829	2103	224	1995	0.24	+	19	40	10.3 (2.9,24.2)	31.2 (18.7,46.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.1	45.5	0.66	0.125	0.443	0.282
simadna_hd_100	499905	499905	499905	76	0.02171	3.11	f	1773	Artiodactyla	Cervidae	Mazama_rufina	best	411	0.2318	348	1.1810	5057	323	4850	0.35	++	38	78	25.8 (15.8,38.0)	38.6 (26.0,52.4)	20.0 (0.5,71.6)	50.0 (1.3,98.7)	46.6	46.1	0.99	0.307	0.583	0.527
simadna_hd_100	499905	499905	499905	77	0.006146	8.75	f	189	Carnivora	Mephitidae	Mydaus_javanensis	best	79	0.4179	58	1.3620	488	58	488	0.06	-	4	8	0.0 (0.0,24.7)	28.6 (8.4,58.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.4	46.0	0.17	0.029	0.145	0.204
simadna_hd_100	499905	499905	499905	81	0.00826	6.14	f	456	Carnivora	Phocidae	Monachus_monachus	best	132	0.2894	91	1.4505	1163	89	1121	0.09	++	13	27	33.3 (16.5,54.0)	27.8 (9.7,53.5)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	47.2	45.6	0.25	0.069	0.201	0.343
simadna_hd_100	499905	499905	499905	91	0.007689	3.87	f	109	Carnivora	Procyonidae	Procyon_lotor	best	25	0.2293	24	1.0416	626	21	544	0.02	-	0	2	0.0 (0.0,60.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.5	39.0	0.05	0.037	0.051	0.733
simadna_hd_100	499905	499905	499905	95	0.008456	8.18	f	755	Carnivora	Eupleridae	Cryptoprocta_ferox	best	166	0.2198	121	1.3719	1743	121	1743	0.13	++	15	24	27.3 (10.7,50.2)	41.7 (22.1,63.4)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	48.3	48.0	0.34	0.103	0.262	0.393
simadna_hd_100	499905	499905	499905	96	0.015	5.22	f	270	Artiodactyla	Moschidae	Moschus_moschiferus	best	130	0.4814	109	1.1926	1885	107	1817	0.11	++	14	23	34.8 (16.4,57.3)	27.3 (10.7,50.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.1	47.5	0.31	0.115	0.245	0.468
simadna_hd_1000	4999234	4999234	4999234	1	0.0002762	14.0	f	2945	Rodentia	Echimyidae	Proechimys_semispinosus_calidior	best	916	0.3110	240	3.8166	1786	227	1742	0.14	-	14	19	12.0 (4.5,24.3)	18.8 (8.9,32.6)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	43.7	45.4	0.63	0.107	0.427	0.252
simadna_hd_1000	4999234	4999234	4999234	100	0.007981	65.3	f	2100	Carnivora	Mephitidae	Mydaus_javanensis	best	1430	0.6809	228	6.2719	1282	216	1176	0.13	-	9	27	10.3 (2.9,24.2)	10.9 (3.6,23.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.5	54.3	0.66	0.078	0.446	0.175
simadna_hd_1000	4999234	4999234	4999234	10298	0.9198	1270.0	f	1298120	Carnivora	Hyaenidae	Crocuta_crocuta	best	1633876	1.2586	32196	50.7477	16908	30164	16335	18.84	++	1803	2938	15.3 (14.4,16.2)	14.3 (13.4,15.2)	16.8 (11.5,23.2)	13.9 (9.5,19.3)	46.4	48.8	87.89	0.986	1.0	0.986
simadna_hd_1000	4999234	4999234	4999234	103	0.01054	15.1	f	10057	Chiroptera	Vespertilionidae	Myotis_leibii	best	3042	0.3024	687	4.4279	3635	585	3326	0.36	+	36	80	21.0 (13.6,30.0)	14.3 (8.2,22.5)	33.3 (0.8,90.6)	20.0 (0.5,71.6)	45.7	46.4	1.87	0.213	0.808	0.264
simadna_hd_1000	4999234	4999234	4999234	104	0.007579	15.4	f	514	Rodentia	Gliridae	Glis_glis	best	208	0.4046	58	3.5862	696	56	658	0.03	+	5	6	42.9 (9.9,81.6)	18.2 (2.3,51.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.9	41.5	0.15	0.041	0.128	0.326
simadna_hd_1000	4999234	4999234	4999234	108	0.009125	30.9	f	1127	Carnivora	Procyonidae	Procyon_lotor	best	421	0.3735	184	2.2880	1433	166	1313	0.10	+	10	24	30.8 (14.3,51.8)	11.5 (2.4,30.2)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	45.4	46.7	0.49	0.086	0.354	0.242
simadna_hd_1000	4999234	4999234	4999234	108	0.01197	34.5	f	14836	Carnivora	Herpestidae	Herpestes_ichneumon	best	5891	0.3970	1041	5.6589	4892	981	4684	0.61	+	58	145	15.7 (10.8,21.7)	12.7 (8.7,17.6)	16.7 (0.4,64.1)	16.7 (0.4,64.1)	46.2	45.8	2.87	0.291	0.921	0.316
simadna_hd_1000	4999234	4999234	4999234	129	0.01867	73.9	f	22826	Carnivora	Felidae	Leopardus_colocolo	best	11896	0.5211	2127	5.5928	7439	2124	7315	1.32	++	129	289	15.7 (12.5,19.4)	13.2 (10.2,16.7)	18.2 (2.3,51.8)	12.5 (1.6,38.3)	47.0	47.6	6.0	0.446	0.995	0.449
simadna_hd_1000	4999234	4999234	4999234	134	0.01044	14.0	f	726	Hyracoidea	Chrysochloridae	Chrysochloris_asiatica	best	662	0.9118	137	4.8321	1200	137	1200	0.08	-	8	21	18.2 (7.0,35.5)	7.7 (0.9,25.1)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.7	47.4	0.37	0.072	0.282	0.254
simadna_hd_1000	4999234	4999234	4999234	135	0.01094	44.4	f	661	Artiodactyla	Tayassuidae	Pecari_tajacu	best	798	1.2072	155	5.1483	1376	152	1295	0.09	-	10	28	23.1 (9.0,43.6)	12.5 (3.5,29.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	45.0	0.42	0.081	0.315	0.258
simadna_hd_1000	4999234	4999234	4999234	137	0.0147	27.6	f	602	Artiodactyla	Antilocapridae	Antilocapra_americana	best	658	1.0930	200	3.2900	1147	200	1147	0.12	++	30	52	34.1 (20.5,49.9)	24.6 (14.5,37.3)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	46.6	48.4	0.56	0.07	0.395	0.177
simadna_hd_1000	4999234	4999234	4999234	14	0.004689	9.36	f	808	Primates	Indriidae	Propithecus_coquereli	best	298	0.3688	132	2.2575	1024	132	1024	0.08	+	12	21	30.0 (11.9,54.3)	19.4 (7.5,37.5)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.3	45.0	0.34	0.059	0.265	0.225
simadna_hd_1000	4999234	4999234	4999234	1448	0.8237	113.0	f	137919	Proboscidea	Elephantidae	Mammuthus_primigenius	best	141552	1.0263	31532	4.4891	16450	30894	16304	19.29	++	2941	5939	27.0 (25.8,28.1)	25.6 (24.4,26.7)	28.6 (23.5,34.0)	25.4 (20.9,30.4)	60.0	63.3	112.89	0.98	1.0	0.98
simadna_hd_1000	4999234	4999234	4999234	15	0.006714	3.47	f	4781	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	2292	0.4793	412	5.5631	2693	385	2580	0.24	-	23	47	16.0 (8.8,25.9)	12.8 (6.3,22.3)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.3	46.1	1.07	0.158	0.613	0.257
simadna_hd_1000	4999234	4999234	4999234	153	0.01728	40.5	f	11218	Carnivora	Viverridae	Genetta_genetta	best	2720	0.2424	770	3.5324	4712	770	4712	0.48	+	45	99	15.7 (10.6,22.0)	11.6 (7.2,17.3)	100.0 (15.8,100.0)	40.0 (5.3,85.3)	45.4	45.0	2.07	0.279	0.839	0.332
simadna_hd_1000	4999234	4999234	4999234	161	0.02191	20.2	f	2531	Artiodactyla	Moschidae	Moschus_cupreus	best	1758	0.6945	509	3.4538	3514	491	3440	0.30	++	38	84	19.6 (12.2,28.9)	19.8 (12.4,29.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	47.9	49.4	1.48	0.214	0.73	0.294
simadna_hd_1000	4999234	4999234	4999234	1678	0.8453	483.0	f	452720	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	504189	1.1136	31661	15.9246	16470	30047	16150	18.77	++	2144	3886	19.3 (18.3,20.3)	18.4 (17.4,19.4)	16.2 (11.3,22.2)	13.7 (9.5,18.8)	50.6	52.3	97.53	0.999	1.0	0.999
simadna_hd_1000	4999234	4999234	4999234	17	0.007593	10.1	f	1277	Perissodactyla	Equidae	Equus_hemionus_kulan	best	803	0.6288	185	4.3405	1452	185	1452	0.11	-	3	21	2.9 (0.1,15.3)	4.9 (0.6,16.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	44.6	0.5	0.088	0.36	0.246
simadna_hd_1000	4999234	4999234	4999234	185	0.018	29.5	f	7233	Carnivora	Eupleridae	Fossa_fossana	best	2664	0.3683	613	4.3458	3727	609	3676	0.38	-	38	91	13.3 (8.3,19.8)	14.3 (8.9,21.2)	28.6 (3.7,71.0)	50.0 (6.8,93.2)	47.3	47.4	1.72	0.222	0.782	0.284
simadna_hd_1000	4999234	4999234	4999234	2058	0.7614	29.4	f	31322	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	30253	0.9658	18632	1.6237	16552	17788	16421	11.11	++	2142	4302	30.7 (29.2,32.3)	30.5 (29.0,32.0)	26.1 (21.0,31.7)	28.2 (22.8,34.2)	56.1	56.1	63.25	0.999	1.0	0.999
simadna_hd_1000	4999234	4999234	4999234	22	0.002134	25.2	f	1417	Primates	Pitheciidae	Plecturocebus_donacophilus	best	273	0.1926	94	2.9042	906	77	829	0.04	-	2	13	0.0 (0.0,18.5)	16.7 (2.1,48.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	42.4	0.24	0.054	0.194	0.281
